item,itemLabel,alias
http://www.wikidata.org/entity/Q2099997,Baroness Gösta von dem Bussche-Haddenhausen,Gösta Julie Adelheid Marion Marie von Amsberg
http://www.wikidata.org/entity/Q2099997,Baroness Gösta von dem Bussche-Haddenhausen,Gösta Julie Adelheid Marion Marie von dem Bussche-Haddenhausen
http://www.wikidata.org/entity/Q2099997,Baroness Gösta von dem Bussche-Haddenhausen,Gösta von Amsberg
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Carolina de Bourbon de Parme
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Carolina of Bourbon-Parma
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Maria Carolina Christina of Bourbon-Parma
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Princess Carolina de Bourbon de Parme
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Princess Carolina of Bourbon-Parma
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Princess Maria Carolina Christina de Bourbon de Parme
http://www.wikidata.org/entity/Q2121373,"Princess Carolina, Marchioness of Sala",Princess Maria Carolina Christina of Bourbon-Parma
http://www.wikidata.org/entity/Q2131670,"Prince Georg Wilhelm, Hereditary Prince of Hanover",Prince Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf of Hanover
http://www.wikidata.org/entity/Q2131670,"Prince Georg Wilhelm, Hereditary Prince of Hanover","Prince Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf of Hanover, Hereditary Prince of Hanover"
http://www.wikidata.org/entity/Q2131670,"Prince Georg Wilhelm, Hereditary Prince of Hanover","Prince Georg Wilhelm Christian Albert Edward Alexander Friedrich Waldemar Ernst Adolf, Hereditary Prince of Hanover"
http://www.wikidata.org/entity/Q2131670,"Prince Georg Wilhelm, Hereditary Prince of Hanover","Prince Georg Wilhelm of Hanover, Hereditary Prince of Hanover"
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Prince Richard of Hesse-Kassel
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Prince Richard Wilhelm Leopold of Hesse
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Prince Richard Wilhelm Leopold of Hesse-Kassel
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Richard of Hesse
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Richard of Hesse-Kassel
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Richard von Hessen-Kassel
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Richard Wilhelm Leopold of Hesse
http://www.wikidata.org/entity/Q2150403,Prince Richard of Hesse,Richard Wilhelm Leopold of Hesse-Kassel
http://www.wikidata.org/entity/Q2169403,Princess Herzeleide of Prussia,Herzeleide
http://www.wikidata.org/entity/Q2169403,Princess Herzeleide of Prussia,Herzeleide-Ina-Marie Sophie Charlotte Else Prinzessin von Preußen
http://www.wikidata.org/entity/Q2176785,Karoline of Wartensleben,Karoline Friederike Cäcilie Klothilde Gräfin von Wartensleben
http://www.wikidata.org/entity/Q2189056,Prince Alexander Ferdinand of Prussia,Prince Alexander Ferdinand Albrecht Achilles Wilhelm Joseph Viktor Karl Feodor of Prussia
http://www.wikidata.org/entity/Q2205590,Lord Leopold Mountbatten,Leopold Arthur Louis Mountbatten
http://www.wikidata.org/entity/Q2205590,Lord Leopold Mountbatten,Leopold Arthur Louis of Battenberg
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,Peter III Karađorđević
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,Peter Karađorđević
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,Peter Karageorgevitch
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,"Peter Karageorgievich, Prince of Yugoslavia"
http://www.wikidata.org/entity/Q2467920,Prince Peter of Serbia,Prince Peter of Yugoslavia
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,George Mikhailovich Romanov
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,"Grand Duke George Mikhailovich, The Grand Duke of Russia"
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,"Grand Duke George Mikhailovich, The Grand Duke of Russia, Prince of Prussia"
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,The Grand Duke George Mikhailovich
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,The Grand Duke George Mikhailovich of Russia
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta","Olga da Grécia, Duquesa de Apulia"
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta",Princess Olga Isabelle of Greece
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta","Princess Olga of Greece, The Duchess of Aosta"
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta",Princess Olga of Savoy-Aosta
http://www.wikidata.org/entity/Q2525746,Duchess Elisabeth Alexandrine of Mecklenburg-Schwerin,Duchess Elisabeth of Mecklenburg-Schwerin
http://www.wikidata.org/entity/Q2534736,Princess Ortrud of Schleswig-Holstein-Sonderburg-Glücksburg,Ortrud of Schleswig-Holstein-Sonderburg-Glucksburg
http://www.wikidata.org/entity/Q2534736,Princess Ortrud of Schleswig-Holstein-Sonderburg-Glücksburg,Ortrude de Schleswig-Holstein-Sonderbourg-Glucksbourg
http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,Ferdinand Maria Ludwig Franz von Assisi Isabellus Adalbert Ildefons Martin Bonifaz Joseph Isidro
http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,Ferdinand von Bayern
http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,Ferran Maria de Baviera
http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,Infante don Fernando María de Baviera y de Borbón
http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,"Infante Ferdinand of Bavaria and Bourbon, Prince of Bavaria"
http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,Prince Ferdinand Maria of Bavaria
http://www.wikidata.org/entity/Q2576581,Irakli Bagration of Mukhrani,Irakli Bagration-Mukhraneli
http://www.wikidata.org/entity/Q2576581,Irakli Bagration of Mukhrani,Prince Irakli Georgeievich Bagration-Moukhransky
http://www.wikidata.org/entity/Q2591944,Princess Margarita of Leiningen,"Margarita, Princess of Hohenzollern"
http://www.wikidata.org/entity/Q2591944,Princess Margarita of Leiningen,"Princess Margarita, Princess of Hohenzollern"
http://www.wikidata.org/entity/Q2617325,Luís de Orléans e Bragança,Luis of Orleans-Braganza
http://www.wikidata.org/entity/Q2617325,Luís de Orléans e Bragança,Prince Luís of Orléans-Braganza
http://www.wikidata.org/entity/Q2621015,David Chavchavadze,"David Tchavchavadze, Prince Tchavchavadze"
http://www.wikidata.org/entity/Q2621015,David Chavchavadze,Prince David Chavchavadze
http://www.wikidata.org/entity/Q2624237,Princess Maria Pia of the Two Sicilies,Maria Pia di Borbone-Due Sicilie
http://www.wikidata.org/entity/Q2624237,Princess Maria Pia of the Two Sicilies,Princess Maria di Grazia
http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,Lady Frederick Windsor
http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,Sophie Lara Windsor
http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,Sophie Windsor
http://www.wikidata.org/entity/Q2635204,Princess María de los Dolores of Bourbon-Two Sicilies,Princess Dolores of Bourbon-Two Sicilies
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood",Henry Lascelles
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood",Henry George Charles Lascelles
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood","Henry George Charles Lascelles, 6th Earl of Harewood"
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood","Henry George Charles Lascelles, Viscount Lascelles"
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood",Henry Harewood
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood","Henry Lascelles, Viscount Lascelles"
http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood",Lord Harewood
http://www.wikidata.org/entity/Q2679087,"Archduke Gottfried of Austria, Hereditary Grand Duke of Tuscany",Archduke Gottfried of Austria
http://www.wikidata.org/entity/Q2679087,"Archduke Gottfried of Austria, Hereditary Grand Duke of Tuscany",Archduke Gottfried of Austria-Tuscany
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,Prince Henrik of Denmark
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,Count Henrik Carl Joachim Alain of Monpezat
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,Henrik Carl Joachim Alain
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,Henrik Carl Joachim Alain of Monpezat
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,"Henrik Carl Joachim Alain, Prince of Denmark"
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,Prince Henrik Carl Joachim Alain of Denmark
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,"Prince Henrik Carl Joachim Alain of Denmark, Count of Monpezat"
http://www.wikidata.org/entity/Q2317090,Count Henrik of Monpezat,"Prince Henrik of Denmark, Count of Monpezat"
http://www.wikidata.org/entity/Q2324276,"Prince Ferdinando, Duke of Castro",Ferdinando Maria
http://www.wikidata.org/entity/Q2324276,"Prince Ferdinando, Duke of Castro",Ferdinando Maria Andrea Alfonso Marcus
http://www.wikidata.org/entity/Q2325684,Prince Karl of Leiningen,Karl Vladimir Ernst Heinrich
http://www.wikidata.org/entity/Q2325684,Prince Karl of Leiningen,Karl Wladimir Ernst Heinrich Prinz zu Leiningen
http://www.wikidata.org/entity/Q2336212,Prince Aschwin of Lippe-Biesterfeld,Aschwin Prinz zur Lippe-Biesterfeld
http://www.wikidata.org/entity/Q2336212,Prince Aschwin of Lippe-Biesterfeld,Ernst Aschwin Zur Lippe-Biesterfeld
http://www.wikidata.org/entity/Q2351869,Prince Maurice of Battenberg,Maurice Victor Donald Battenberg
http://www.wikidata.org/entity/Q2351869,Prince Maurice of Battenberg,Prince Maurice Victor Donald of Battenberg
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,Johanna Marina Eleonore
http://www.wikidata.org/entity/Q2377795,Countess Leonore of Orange-Nassau,"Countess Leonore of Orange-Nassau, Jonkvrouwe van Amsberg"
http://www.wikidata.org/entity/Q2377795,Countess Leonore of Orange-Nassau,Leonore Marie Irene Enrica van Oranje-Nassau van Amsberg Gravin van Oranje-Nassau
http://www.wikidata.org/entity/Q2377795,Countess Leonore of Orange-Nassau,Leonore van Oranje-Nassau van Amsberg
http://www.wikidata.org/entity/Q2379307,Princess Eugénie of Greece and Denmark,Eugénie of Greece and Denmark
http://www.wikidata.org/entity/Q2379307,Princess Eugénie of Greece and Denmark,Princess Eugenie of Greece and Denmark
http://www.wikidata.org/entity/Q2735203,Prince Maurice of the Netherlands,Maurice of the Netherlands
http://www.wikidata.org/entity/Q2735203,Prince Maurice of the Netherlands,Maurits of the Netherlands
http://www.wikidata.org/entity/Q2735203,Prince Maurice of the Netherlands,Maurits van Oranje-Nassau
http://www.wikidata.org/entity/Q2735203,Prince Maurice of the Netherlands,Prince Maurits of the Netherlands
http://www.wikidata.org/entity/Q2740253,Prince François d’Orléans,François d’Orléans
http://www.wikidata.org/entity/Q2740253,Prince François d’Orléans,François Henri Louis Marie d'Orléans
http://www.wikidata.org/entity/Q2740253,Prince François d’Orléans,Prince François Henri Louis Marie d'Orléans
http://www.wikidata.org/entity/Q2752971,"David Mountbatten, 3rd Marquess of Milford Haven","David Michael Mountbatten, 3rd Marquess of Milford Haven"
http://www.wikidata.org/entity/Q2754379,Duke Paul Friedrich of Mecklenburg-Schwerin,Duke Paul Frederick of Mecklenburg
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,Lucia de Bourbon
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,Lucia di Borbone Sicilie Duquesta d'Ancona
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,"Lucia, Duchess of Ancona"
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,Lucie di Borbone
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,Princess Lucia of the Two Sicilies
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,Princess Lucia of Two Sicilies
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,Constantine-Alexios of Greece and Denmark
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,Konstantinos Alexios zu Schleswig-Holstein-Sonderburg-Glücksburg
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,Konstantinos-Alexios of Greece and Denmark
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,Prince Constantine-Alexios of Greece and Denmark
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,Prince Konstantinos Alexios of Greece and Denmark
http://www.wikidata.org/entity/Q2793486,Prince Constantine Alexios of Greece and Denmark,Prince Konstantinos-Alexios of Greece and Denmark
http://www.wikidata.org/entity/Q2800847,Prince Sigismund of Prussia,Franz Friedrich Sigismund
http://www.wikidata.org/entity/Q2800847,Prince Sigismund of Prussia,Prince Francis Frederick Sigismund of Prussia
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,Armgard Kunigunde Alharda Agnes Oda von Cramm
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,Armgard von Cramm
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,Baroness Armgard of Sierstorpff-Cramm
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,Baroness Armgard von Cramm
http://www.wikidata.org/entity/Q2412713,Infanta María Cristina of Spain,"Infanta María Cristina, Countess Marone"
http://www.wikidata.org/entity/Q2412713,Infanta María Cristina of Spain,María Cristina de Borbón y Battenberg
http://www.wikidata.org/entity/Q2414301,Antônio de Orleans e Bragança,Antônio João de Orléans e Bragança
http://www.wikidata.org/entity/Q2414886,Lady Margarita Armstrong-Jones,Hon. Margarita Armstrong-Jones
http://www.wikidata.org/entity/Q2414886,Lady Margarita Armstrong-Jones,Hon. Margarita Elizabeth Rose Alleyne Armstrong-Jones
http://www.wikidata.org/entity/Q2414886,Lady Margarita Armstrong-Jones,Lady Margarita Elizabeth Rose Alleyne Armstrong-Jones
http://www.wikidata.org/entity/Q2414886,Lady Margarita Armstrong-Jones,Margarita Elizabeth Rose Alleyne Armstrong-Jones
http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,Elena de Roumanie
http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,The Princess Elena
http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,The Princess Elena of Romania
http://www.wikidata.org/entity/Q2439092,Claus Felix von Amsberg,Klaus Felix von Amsberg
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Karl von Hessen-Kassel
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Karl Adolf Andreas of Hesse
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Karl Adolf Andreas Prinz von Hessen-Kassel
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Karl Adolf Andreas von Hessen-Kassel
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Karl Prinz von Hessen-Kassel
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Karl van Hessen-Kassel
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,Prince Karl Adolf Andreas of Hesse
http://www.wikidata.org/entity/Q2465289,Princess Maria Immacolata of the Two Sicilies,Maria Immacolata di Borbone-Due Sicilie
http://www.wikidata.org/entity/Q2465289,Princess Maria Immacolata of the Two Sicilies,"Maria Immaculee di Borbone, Principessa di Borbone delle Due Sicilie"
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,Countess Bodo von Oeynhausen
http://www.wikidata.org/entity/Q2802589,Armgard of Sierstorpff-Cramm,Princess Bernhard of Lippe-Biesterfeld
http://www.wikidata.org/entity/Q2823967,Adam Karol Czartoryski,Prince Adam Czartoryski
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,"Anne Anson, Viscountess Anson"
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,Anne Bowes-Lyon
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,"Anne Ferelith Fenella Anson, Viscountess Anson"
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,Anne Ferelith Fenella Bowes-Lyon
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,Princess Anne Ferelith Fenella of Denmark
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,Anne Anson
http://www.wikidata.org/entity/Q2871729,Princess Anne of Denmark,Anne Ferelith Fenella Anson
http://www.wikidata.org/entity/Q2929493,Béatrice d'Orléans,Béatrice Marie Guillemine Huguette de Pasquier de Franclieu
http://www.wikidata.org/entity/Q2939617,Carmen Martínez-Bordiú y Franco,"Carmen Martínez-Bordiú y Franco, 2nd Duchess of Franco"
http://www.wikidata.org/entity/Q2939617,Carmen Martínez-Bordiú y Franco,Dona Maria del Carmen Martinez-Bordiu y Franco
http://www.wikidata.org/entity/Q2958306,Prince Charles-Philippe d'Orléans,"Charles-Philippe d'Orléans, duc d'Anjou"
http://www.wikidata.org/entity/Q2958306,Prince Charles-Philippe d'Orléans,Charles-Philippe Marie Louis d'Orléans
